text,label,emotion
Me encontré sintiéndome inestable y mareado mientras hacía ejercicio y una parte de mi pérdida de peso podría deberse a obtener una infección de garganta,4,miedo
Me siento un poco presumido de que estoy haciendo varias de estas cosas que ya están caminando y ciclando defensa de muchas frutas y verduras y granos integrales que asisten al servicio todos los domingos,1,alegria
Me sentía bastante podrido,0,tristeza
Cuando escuché sobre la forma en que un padre de un amigo lo había maltratado,3,ira
Me siento festivo y de humor para dar un regalo,1,alegria
"No heriría a sabiendas los sentimientos de nadie ni siquiera uno que pudiera haberme perjudicado, pero buscaría hacerlo bien y convertirlo en mi amigo",3,ira
Me siento satisfecho con nuestro progreso y orgulloso de mí mismo por hacerlo,1,alegria
Siento que tuvimos más éxito aquí,1,alegria
"Disfruté hoy porque es un querido, pero hace mucho tiempo desde que he respaldado a un caballo y tengo que admitir que sentir un poco dudas sobre dónde ir desde aquí",4,miedo
"Me siento sucio rel en el marcador me siento sucio, me siento asqueroso toaching hilos indirectos de AgTalk pero no puedo resistirme",0,tristeza
Siento que apenas irrumpí en el kit,0,tristeza
Tengo un dedo del pie que está empezando a sentirse un poco entumecido,0,tristeza
Me siento enojado,3,ira
Me siento como un molusco golpeado repetidamente con un paño húmedo y tiempos apuñalados en la espalda solo por el bien,0,tristeza
Siento que estoy siendo castigado por las elecciones que hice en el pasado,0,tristeza
Lucho con la iglesia se siente útil para el barrio,1,alegria
Dejé la reunión sintiéndome un poco dudando sobre la situación,4,miedo
Casi me siento codicioso con mi hijo RD cuando tanta gente que conozco está trabajando tan duro o,3,ira
Me siento patético como si no tuviera sentido,0,tristeza
Veo a Iggy Azealea pavoneándose por una carretera desértica en Louboutins para su último video musical o Rita Ora saliendo para una cita con un vestido rojo de Vivienne Westwood No puedo evitar sentir que me vería más genial y me sentiría más satisfecho si canalizara su mismo sen,1,alegria
"Me gusta pensar que puedo manejar mucho, pero cuando siento que mi copa corriendo me pongo irritable",3,ira
"Alguna vez me siento estresado, me pongo el corazón en el negro y me vuelve a poner en forma",0,tristeza
Me siento muy honrado de llamar a Rex Dingler un amigo,1,alegria
"Siempre he rezado y esperé la universalidad de una sola fe y un sentimiento completo de hermandad incondicional y voluntario entre la humanidad, una gran cantidad de hijos amados de un solo padre celestial.",2,amor
La envié era bastante larga y ahora me siento un poco avergonzada mirando la carta que le di a ella,0,tristeza
"Vine a revisar, sin embargo, no estoy completamente seguro de qué es lo que me deja sintiéndome algo insatisfecho y un poco latido que no sucedió más",3,ira
Me siento celoso de todos los que tienen la oportunidad de conocerte todos los días.,3,ira
"Me siento muy sentimental y voy a extrañar la universidad, estoy encantado de esta nueva aventura próxima",0,tristeza
Siento que no puedo alejarme lo suficiente de lo que alimenta la melancolía durante el tiempo suficiente para que solo se marchara y se moriría,0,tristeza
"Hurté en los primeros capítulos desesperados por ver qué era tan bueno al respecto, pero salí sintiéndome decepcionado",0,tristeza
Me encuentro comprando y reaccionando a los conflictos de la vida moderna más que antes y sintiéndome más hastiado.,0,tristeza
"Amo cuando todo se ve tan brillante, incluso me siento tan aburrido",0,tristeza
"Me sentí fuera de control, me odié por sentirlo y luego me sentí más fuera de control, me odiaba por odiar que lo odiaba y empeoraba hasta que caminaba a trabajar en una neblina tratando de no acurrucarse en el pavimento y solo",3,ira
"Me siento extasiado y, sobre todo, desde el fondo de mi corazón, muy agradecido a",1,alegria
Me alejo de la iglesia sintiéndome vigorizado y listo para abrazar la semana,1,alegria
"Supongo que se siente mal porque era un poco escéptico de su dolor en los últimos meses, ella tenía una hipercondría y un hábito de exageración en el pasado, aunque nunca la cuestionó abiertamente al respecto.",4,miedo
Me siento mal por la escuela,0,tristeza
No pude quedarme dormido sintiéndome asustado,4,miedo
"Puedo sentir los comienzos de un resfriado, así que pensé que merecía un baño de calor.",3,ira
Estaba hablando con el élder Ditlevsen el otro día sobre mis planes en la universidad y las cosas y cómo ustedes estaban muy emocionados de que volviera y me dijo que recordaba sentirse un poco nervioso como padre.,4,miedo
Supongo que todo depende de mi estado de ánimo si me siento sociable o no,1,alegria
Siento que no soy muy inteligente,1,alegria
Siento que estoy un poco enojado,3,ira
Me siento tímido con él todo el tiempo,4,miedo
Estoy agradecido de trabajar en un lugar donde pueda sentirme cómodo y apoyado,1,alegria
"Siento que soy bastante inteligente criando a tres chicos en mi opinión y están resultando ser genial, pero mi pregunta a mí y a cualquiera que lea mi blog, ¿qué pasa con ser más sabio?",1,alegria
También me siento de mal humor porque el hermano científico de los personajes principales que observa la luna menciona que hay cero gravedad allí,3,ira
He estado luchando con esta sensación de estar dañado,0,tristeza
ya no me siento genial,1,alegria
Tengo una sensación de descontento molesto,0,tristeza
"Siento que si estuviera aquí el tiempo suficiente, tendría mis emociones de regreso B C, podría estar tan estresado por las personas que no puedo ocultar mis emociones o que tendría mi apoyo y sentir que volvería a estar seguro sin el trabajo escolar de UW",3,ira
"Me siento tan patético que me inclino a ese nivel, pero realmente solo quiero ser feliz con lo que tenga",0,tristeza
"Siento por Pete, pero también admiro el hecho de que no está devastado por eso y sigue siendo su yo positivo feliz",0,tristeza
"Siento que tengo que ser una persona perfecta porque confía en mí, no quiero ser perfecto",1,alegria
Siento que debo defender a mi amado azul jeje,2,amor
"Traté de llenarlo haciendo amigo de las personas que sabía que solo me estaban usando, pero no me importó porque necesitaba sentirme aceptado incluso si fuera un perdedor completo.",2,amor
Me sentía aislado solo y mal entendido,0,tristeza
"Me siento un poco podrido poner una publicación sobre la enseñanza en la lista de etiquetas de Stones para este blog, no es realmente un tema de gruñido o gemido para ser honesto",0,tristeza
"Sentí que lo manejé bien, pero la clase realmente comenzó a sentir que, en lugar de preocuparse por el tema, se estaba convirtiendo en una lucha por mi grado.",2,amor
Empecé a ir por la aventura sintiéndome totalmente ridículo y preguntándome si esto no era solo una pérdida de tiempo cuando vi esta captura de pantalla,5,sorpresa
Escaneé varias publicaciones de blog antiguas y aún podía sentir el dolor de ellas,0,tristeza
"Me siento deprimido ansioso y desanimado, eso es todo lo que parece que quiero hacer",0,tristeza
Todavía me siento bastante sombrío,0,tristeza
Me siento aún más presionado para cocinar comidas saludables y no comer fuera.,4,miedo
A menudo me siento decepcionado con mis decisiones y quién soy y me llamo nombres,0,tristeza
Sé que Ann todavía se siente muy nostálgico,0,tristeza
Puedo sentir la arena fría contra mi espalda,1,alegria
Estoy empezando a sentirme compasivo hacia Roslin nuevamente,2,amor
Te amo y me siento tan bendecido de pasar otro año contigo,2,amor
Siento que era una tontería ignorando las advertencias sobre los teléfonos celulares,0,tristeza
Podía escuchar esas palabras y de repente no sentirme tan increíblemente indefenso,0,tristeza
Todavía me siento devastado,0,tristeza
Estoy un poco cansado de escribir sobre estas cosas y siento que estas publicaciones solemnes son demasiado para este blog de la familia de la escuela en casa.,1,alegria
Siento que sabes básicamente como un falso en el reino de la ciencia ficción,0,tristeza
Experimenté esa sensación de que las personas tienen cuando se encantan o se sienten atraídos por alguien y ese tiempo fue suficiente y una bendición en sí misma para mí.,1,alegria
"Me preocupaba la sensación de que se suponía que en la iglesia, pero rico y el Dr.",1,alegria
Todavía no estoy seguro de por qué Reilly siente la necesidad de ser tan raro,4,miedo
"Siento que solo necesito rejuvenecer para ponerme al día con algunas publicaciones de blog, algunos trabajan en mi tienda de Etsy y ponerme al día con algunos programas de televisión que me perdí esta semana",0,tristeza
Siento que sesga la idea de los niños de lo que es lindo y adorable y alienta comportamientos molestos,1,alegria
"No me sentí amenazado o preocupado realmente, pero no estaba completamente feliz por la situación tal vez instintivamente porque generalmente estoy bastante preparado para hablar con un pasador por",4,miedo
Igualmente me siento aliviado de que no era un defensor de ellos y no publiqué nada grande sobre ellos en las redes sociales porque si hubiera hecho eso hubiera tenido que someterme a una cirugía plástica y cambiar mi nombre hoy para esconder mi cara,1,alegria
Creo que tenemos un esquema decente que será lo suficientemente generoso como para proporcionar al jugador promedio una gran experiencia gratuita sin obligarlos a sentirse malas y que tienen que pagar para obtener un juego agradable,0,tristeza
Siento que no tengo nada que contribuir a la conversación sobre los libros y que mi escritura es una lecha poco profunda.,0,tristeza
Me siento muy reacio hablando de la muerte,4,miedo
"iba a ser amado me hizo sentir que una mujer como yo podría ser valiosa que tuve una oportunidad de que hubiera más por ahí y me dijo que podía superarlo, era una venda perezosa donde no tuve que mejorar a mi personaje que podría esperar que podría esperar.",1,alegria
Me siento apresurado a prepararme para mañana,3,ira
No me gusta sentirme vulnerable o exponer todas mis preocupaciones y preocupaciones principalmente porque he sentido la necesidad de mantenerlo unido para ser el fuerte,4,miedo
Me siento tan tonto por resistir lo que obviamente estaba destinado a ser,0,tristeza
"Todavía no vi una diferencia en la forma en que se ven mis poros y, aunque no esperaba que esto funcionara con el tiempo, todavía me siento un poco decepcionado.",0,tristeza
Siento que nuestros hijos están atrapados en estas desafortunadas situaciones sin culpa por su cuenta y merecen tener una voz y alguien para estar allí solo para ellos y sus mejores intereses.,0,tristeza
También sé lo bien que se siente mirar hacia atrás y ver que honra mi palabra y eso ayuda desde el principio.,1,alegria
me siento tan letárgico,0,tristeza
Siento que me perdí no haber nacido en ninguna religión en particular.,0,tristeza
"He decidido que quiero ir a la escuela para la ciencia de la morgue, ok ok, sé que jugar con personas muertas es morbosa, pero seamos sinceros, esto es algo con lo que tendremos que lidiar algún día y siento que soy lo suficientemente inteligente como para hacerlo, así como compa",1,alegria
Cuando mi madre me mantuvo en liderazgo,3,ira
Siento que Hallmark fue sincero en sus disculpas y lo voy a dejar ir,1,alegria
"Era realmente aceptable en otros compasivos, pero todavía no me sentía aceptado por ellos",2,amor
Me siento inteligente y necesito,1,alegria
"Me apasiona y quiero transmitir en mis historias no son suburbios de América del Norte, pero las verdades de quién es Dios son más grandes que la geografía.",1,alegria
"Estoy tan abrumado por sentirme bendecido por ti, tengo que rezar el temor de que esta sea la última vez que te digo feliz cumpleaños a ti",1,alegria
"Me siento lo suficientemente mal por mí y todo lo que está sucediendo y algunas de estas personas que se supone que me están ayudando, no son particularmente comprensivos.",2,amor
Me sentía desanimado y solo,0,tristeza
Me siento bendecido de haber tenido años con él y estoy agradecido por todo lo que aprendí de él,1,alegria
"De todos modos, siento nunca miedo al mar, sino un respeto saludable por el océano y una sensación de armonía y equilibrio.",4,miedo
Me siento un poco incierto mientras estoy esperando saber de mi dama de la tierra para confirmar una cita y recibir mi contrato.,4,miedo
Fui a una conferencia y una vez más había sido cancelado,3,ira
Me sacé de la manta y la cama realmente se sentía bastante sombría,0,tristeza
Me siento presionado para hablar con ellos,4,miedo
Lo hago cuando me siento culpable un href http doeevenlift,0,tristeza
"Solo tengo unas pocas horas de sueño, todavía siento que tengo que permanecer fiel a mi meta.",1,alegria
Me siento irritable y enfermo,3,ira
"No me sentía especialmente nervioso en Finlandia, pero cuando aterrizamos en París estaba un poco inseguro de lo que estaría por delante de nosotros, estudiante de Stacio Janne Suominen.",4,miedo
"He estado luchando últimamente cada vez que tengo ganas de decir algo entre tener una reacción a mí mismo de Oh Julia, eres tan inteligente e ingenioso",1,alegria
"Estaba pensando que podría estar listo, pero me sentía inseguro de mi evaluación.",4,miedo
Me siento tan completamente indefenso al hacer cualquier cosa para ayudar a los afectados por los tornados que tienen,4,miedo
Solo estoy confirmando que siento lo que Acker sintió o reconoce al menos ese rico mundo que describe,1,alegria
"Estoy escribiendo esta sensación de desesperado sin esperanza sobre las personas que me rodean, este es un mundo loco absurdo con personas absurdas en ello.",0,tristeza
Me siento tan agradecido de tener mi vida para vivir,1,alegria
Siento que Wanatribibe puede convertirse en un enlace vital en mi red de escritura.,1,alegria
Me encanta que su adopción de un adolescente que muchas personas sienten miedo de considerar,4,miedo
Me siento pacífico y sin miedo a que mi Dios tenga mis mejores intereses en el corazón,1,alegria
Me siento pacífico y no particularmente estresado por nada,1,alegria
Entiendo completamente la sensación de ser golpeado herido y desprovisto,0,tristeza
"Caminé por mi patio e incluso subí junto a la orilla del lago que vivo no podía sentir mis dedos, hacía tanto frío",3,ira
Me siento travieso solo ser esta amiga de chicas,2,amor
No puedo ver amigos y en su mayor parte siento que salir de mi habitación podría ser peligroso,3,ira
Siento que gran parte de mi vida ha sido apresurada como solo los medios para un fin y ahora se siente como si estoy disfrutando de todo lo que pueda por lo que realmente es,3,ira
Nunca siento que sea cuando uno de nosotros se enoja,3,ira
No me sentí tan asombrado como esperaba que su área de uñas fuera bastante pequeña y no es muy elegante y cómoda como esperaba,5,sorpresa
"Me privo de todo lo bueno, termino rompiendo sintiéndome terrible por comer algo malo y, a su vez, comer más",0,tristeza
Siento que el resto de mi año será hastiado debido a mi amor por este primero,0,tristeza
Creo que así es como se sienten nuestros amigos materialistas cuando escuchan el término diseño inteligente.,1,alegria
"No me sentí demasiado necesitado, no me sentí demasiado emocional",0,tristeza
No sé si tengo la fuerza en mí para abordar esto nuevamente y honestamente se siente bastante abrumador en este momento,1,alegria
"No me siento demasiado caliente esta semana, así que ha sido una lucha menor, pero estoy empujando y tratando de sonreír a mi manera",2,amor
"Me despierto por la mañana y tengo mi voz y mi garganta se siente bien, pero por la tarde todo es áspero de nuevo y sueno como Marge Simpson hasta la noche en que es tan malo y mi garganta está tan dolorido que tengo que susurrar que tengo que susurrar",1,alegria
"Siento que el tiempo es precioso, así que estaban muertos al decir que estaría interesado en ahorrar tiempo en los dispositivos. Siempre estoy buscando ahorrar tiempo.",1,alegria
Siento que estoy completamente insatisfecho con todo el mundo y todos los personajes humanos son inconsistentes.,3,ira
"Me siento tan negligente con mis nuevos seguidores, pero todo lo que me importa es que sea el Cat Stevens B Day",0,tristeza
"En realidad me sentía algo apático e desmotivado a principios de esta tarde, pero luego tomé una taza de café de café mediano y ahora estoy estallando en las costuras",0,tristeza
"Siento que podría haberse dejado fuera por completo, golpean un poco de promoción vacía y felicitaciones, pero una vez que uno encuentra la carne real de la información, su preciosa información de hecho",0,tristeza
Solo tengo que sentirme amenazado con recordar que me salvarán,4,miedo
"Me siento triunfante, así que lidia con eso",1,alegria
Me sentía tan estresado cuando no duerme porque estoy con mis amigos,0,tristeza
Siento que soy demasiado terco y resistente a la terapia.,3,ira
Ahora siento que finalmente estoy en condiciones de decidir si disfrutar de jubilaciones alegres y reclamar mi barra de chocolate gratis,1,alegria
"Me siento impaciente y me gustaría seguir adelante con la vida, no tengo prisa por empujarme de regreso a la enfermedad",3,ira
"Dunnno me siento un poco descontento, pero estoy cansado y cosas que solo quiero ir a la cama",0,tristeza
Tengo la sensación repentina de que estoy completamente molesto con él,3,ira
Me siento especialmente solo,0,tristeza
Me siento muy bendecido de experimentar esta temporada de mi vida como una nueva madre.,2,amor
"Seré honesto, me sentí un poco extraño estar en compañía de tanta grandeza.",5,sorpresa
"Siento por el tierno adolescente que me temo que puede haber desarrollado una aversión de toda la vida al pastel, pero confieso que me doy la vuelta a la abuela de Julie.",2,amor
También siento que estaba siendo demasiado irritable hoy,3,ira
Me sentí celoso cuando me siento inseguro cuando,4,miedo
"Soy una niña de la pequeña ciudad y me siento muy satisfecho con alojarme en mi zona de confort, pero con Jene tiene que trabajar hoy, los niños y yo desafiamos la ciudad ventosa por nuestra cuenta.",1,alegria
Recuerdo haberlo visto y sentirme devastado por la gran familiaridad de todo,0,tristeza
Necesito aprender a tener que sentir tanto dolor y sufrimiento,0,tristeza
Siento que este es el momento de mencionar una despedida de uno de nuestros patrocinadores más antiguos de un href http www,2,amor
"Sabía hacia dónde se dirigían las cosas, pero eso realmente no me preparaba para la angustia, incluso sentiría que mi corazón se rompió por Danielle y todas las demás esposas militares que han tenido que perder a su esposo tratando de proteger a nuestro país.",0,tristeza
"Me encanta lo más de ellos es la ligera forma de ojo de gato de las lentes que instantáneamente me hacen sentir como hepburn en el desayuno en tiffanys tan glamoroso y, por supuesto, ese hermoso caso tampoco duele tampoco",1,alegria
odio o amo o me siento complaciente sobre lo que estoy trabajando,1,alegria
Siento que estoy siendo asaltado mental y emocionalmente con algo y solo quería escribir eso en alguna parte,0,tristeza
Siento que es mi deber solemne compartir este conocimiento divino mío para que otros puedan beneficiarse de su verdad y belleza y hacer que su mundo sea un poco más cercano a la tallación que utópico establece perfectamente la sociedad de garaje a la que todos nos esforzamos.,1,alegria
Me siento extrañamente sentimental hoy,0,tristeza
Recuerdo que odié caminar desde el auto hasta el salón de clases que se siente juzgado y feo y burlado con cada paso,0,tristeza
Estaba lanzando y girando y me sentí muy ansioso por el hecho de que no estaba haciendo este trabajo que sentí que debía hacer,4,miedo
Me siento aterrorizado ansioso emocionado y aprensivo entre un millón de otras cosas,4,miedo
"Me di una ducha y me siento un poco más relajado, pero el dolor va y viene aquí y allá",1,alegria
"Tengo mucho que agradecer cada año, pero siento que este es un año que estoy extremadamente agradecido de tener una familia tan increíblemente solidaria.",1,alegria
Me siento muy indefenso e incluso inútil,0,tristeza
"Siento que la afirmación, sin embargo, mezquina es lo que realmente necesito",3,ira
"No tengo miedo de ir solo, pero siento que mucha gente estaba en grupos y una parte de mí siente que sería genial tener un grupo pequeño para pasar el rato",1,alegria
Me siento tan triste y sin esperanza,0,tristeza
Me siento perturbado por el mundo que vi a través de los ojos de la cámara,0,tristeza
Estoy a punto de ir a buscarlo nuevamente cuando empiezo a sentirme tranquilo y creo que su teléfono probablemente murió,1,alegria
Sigo teniendo éxito en algo y tener a alguien parece inalcanzable porque siento que los hombres serán intimidados o cuando haya un momento prolongado de silencio.,4,miedo
No me siento mezquino,3,ira
Me acabo de despertar de mi siesta y me siento extremadamente agitado y gruñón,4,miedo
Estoy sintiendo un espacio en blanco en el área del testículo derecho y creo que el tamaño del testículo correcto está disminuyendo a través del sistema de orinado o los semen.,0,tristeza
Me siento tan inspirado,1,alegria
Debería sentirme agradecido o totalmente Pani,1,alegria
"Esto suena realmente predecible y habitual, pero era absolutamente desgarrador en ese momento mi primer amante, un día me llamó el día y anuncié que había encontrado a otra mujer que nunca lo volvió a ver y me dolía porque estaba seguro de que era amor verdadero",0,tristeza
Me fui a la cama tarde anoche y me siento un poco aturdido esta mañana,0,tristeza
Uso glicerina vegetal en mi mezcla de limpieza de aceite cada noche y mi piel siempre se siente increíble cuando uso glicerina,5,sorpresa
Simplemente me siento un poco infeliz por todo el flaco e incluso el encantador proveedor de clientes no ha hecho que desaparezca,0,tristeza
Siento que siempre estoy estresado preocupado o molesto por algo,0,tristeza
Considero que Roethisberger afirma cómo siente que la ofensiva de los Steelers debería haber corrido para tener éxito y ganar el juego,1,alegria
No puedo explicar lo orgulloso de él que estoy y la sensación de verlo tan decidido cada vez para ganar,1,alegria
También me doy cuenta de que solo puedo manejar tanta información entrante o empiezo a sentirme abrumado,5,sorpresa
Me siento muy despreocupado xD,1,alegria
Me siento hastiado en algún momento,0,tristeza
"Me siento un poco reacio y deprimido cuando me dijiste que se había terminado, respeté tu decisión.",4,miedo
Siento que está perdiendo su sentido de sí mismo para adaptarse a lo que cree que será leal,2,amor
También me siento más bienvenido en Lush que cualquier otro trabajo que haya tenido,1,alegria
"He aprendido mucho con él, incluso ahora todavía aprendo cosas nuevas sobre conejos. Siento que siempre sigues aprendiendo que se sorprenden por ellos.",5,sorpresa
No me siento mal por eso,0,tristeza
Me siento afortunado de que haya un maravilloso café acogedor barato en mi vecindario que sirve a este increíble chocolate caliente mexicano,1,alegria
"Odio sentir que un día se me alejó y nada, no se hizo una cosa productiva.",1,alegria
Puedo caminar por toda la tienda de comestibles sin sentir que van a dar y el dolor no sucede a menudo,0,tristeza
"No sé cómo explicarte todas las emociones que sentí en ese momento, pero puedo asegurarte de una cosa que no tuve que convencerme de sentir apasionado por la República Dominicana.",2,amor
"Sé que significaba que me ignorarán más y que tendré esa sensación más aún, mantenía toda la tristeza y todo el sentimiento ignorado.",0,tristeza
"Podría maldecir jurar estar enojado, estar triste, estar feliz, estar de mal humor, etc., etc. en las cosas que escribo solo porque me siento un poco perturbado con las consultas de búsqueda que se muestran en el tablero que contiene mi nombre de nombre completo del nombre del bl",0,tristeza
Todavía siento que tengo un largo camino por recorrer antes de poder llamarme a una ama de casa alegre,1,alegria
"Me siento cinta adhesada el año pasado, asegúrese de obtener esto",3,ira
Tengo ganas de gritar y si ella era fea,0,tristeza
Simplemente no siento que tenga en mí para levantarme de la cama. Puedo volar el apagado de la desesperanza para dar paso y dejar que una sensación de esperanza renovada refleje sobre mis logros y desenterrar la fuerza interna que he trabajado tan duro para restablecer,0,tristeza
Me siento tan afortunado que sé que estamos en una minoría,1,alegria
Encontré que sentirse inútil es una pérdida de tiempo,0,tristeza
Siento que solo quiero ser inteligente porque no quiero ser visto como estúpido,1,alegria
Siento que realmente no tiene sentido amarlo después de conocer su verdadero color,2,amor
"decido tomarme, todavía siento que resolvió una situación de ganar ganar",1,alegria
Siento contenido suave,1,alegria
Siento que estas personas son algunas de las personas más inteligentes que he conocido.,1,alegria
También me siento arrepentido esta noche,0,tristeza
"No lo sé, pero les parece importante que me siento desagradable",0,tristeza
"Me siento un poco abrumado en algunas áreas, así que puedo salir como WHINEY",5,sorpresa
"Me siento más crucificado con el corazón roto torturado y abandonado de lo que antes había sentido, pero no a manos de mi enemigo a manos de los que amo",0,tristeza
Me siento agobiado por ella y el hecho de que no tengo ayuda,0,tristeza
Me siento egoísta ahora mismo porque quiero ese tiempo de regreso,3,ira
Me siento pésimo sobre cuánto tengo que estudiar,0,tristeza
Compré este hace un par de años y te hace sentir un poco glamoroso.,1,alegria
"Soy que se sentía más enérgico y saludable en general y juro que hemos estado durmiendo mejor, ha sido difícil",1,alegria
Supongo que me siento encantador y súper cómodo y me siento como una dama,1,alegria
Me pregunto si estás celoso o que te sientes de descontento o covetousnes,0,tristeza
Lo miré asombrado por la sensación y tan igualmente asombrado de que no pasara nada más,5,sorpresa
Me detesto sentirme incierto,4,miedo
"Me encantaría saber de usted, así que no dude en agregar sus comentarios o enviarme una información de correo electrónico wolfiewolfgang",1,alegria
Siento que las personas que encuentro en el día que son groseras y significativas para mí sin ninguna razón en absoluto,3,ira
Me siento leal a la que estoy ahora,2,amor
"Me siento bastante temeroso de su futuro otras veces, me pregunto cómo le sucedió esto o incluso si hiciera algo para hacer que Abbigail tenga apraxia",4,miedo
Me siento como el payaso de la clase porque soy la única persona extrovertida allí,1,alegria
También me siento decepcionado con su madre Gertrude,0,tristeza
"Sé que no tienes tiempo para leer un correo electrónico largo, pero realmente me siento bendecido de ser parte de tu notable viaje.",2,amor
Intento encontrar algo que no me haga sentir tonto,0,tristeza
Fui a una reunión SUD Step y estaba tan abrumado por los sentimientos malvados y me rompí y lo dije en la reunión y expresé lo bajo que me sentía y lo listo que estaba para que estos sentimientos dejaran mi cuerpo,0,tristeza
"Me siento vulnerable cuando estoy solo no solo porque me siento muy incapaz de defenderme, sino también porque podría ir a trabajar en cualquier momento",4,miedo
"Siento que cuando no me hablas, mi amigo, tan leal y libre, no quiero que me quede así quiero tener esa dicha",2,amor
Odiaría sentirme desagradable,0,tristeza
"Estaba leyendo mis viejos mensajes de Knight y me sentí muy sentimental, así que le envié un mensaje de texto.",0,tristeza
Tal vez vendría a sentirme especial sobre la persona que da tiempo,1,alegria
Voy a decir que sé que mis actividades están fuera de balance cuando empiezo a sentirme agobiado por algo que se supone que es divertido,0,tristeza
"Estaba tan en pánico que no lo sentí cuando mis uñas se rompieron contra la pared impenetrable de hielo, dejando a los lioses rojos de sangre que brotaron sobre la piel sensible",0,tristeza
"Quiero un cambio, pero siento que estoy desanimado porque estoy viviendo tan cómodamente",0,tristeza
Ya me siento más seguro de un href http Johnnykaje,1,alegria
Dejé que cada pensamiento enojado pasara por mi cabeza llorando mientras me sentaba con esos sentimientos y luego me convencí de dejarlos ir,1,alegria
Me siento realmente raro,5,sorpresa
Estaba como que siempre quise sentir y ser aceptado por mi familia y otros,2,amor
"Me siento patético, ya no puedo vivir así",0,tristeza
Todavía me siento un poco melancólico por que mi hija vuelva a la universidad y al final de un divertido verano,0,tristeza
Me siento como un animal peligroso mientras merodeo de la jungla y hacia la arena cálida de esta isla desierta,3,ira
"Terminé de navegar, me sentiría tan vigorizado",1,alegria
Me siento travieso un href http www,2,amor
Me siento tan seguro y dudoso al mismo tiempo,1,alegria
Siento que he sido bastante negligente para mi blog y solo debo decir que estamos aquí vivos y felices.,0,tristeza
"Creo que mucha diversión hay en conocer a los jugadores expectativas y hacer que el jugador se sienta inteligente, haciendo que parezca que no solo hacen clic en una opción, ya sabes.",1,alegria
"Ruego y anhelo algo particular que estoy convencido traerá felicidad y, sin embargo, cuando llegue, me queda sintiéndome hastiado y usado.",0,tristeza
"Me jodo con ese abrigo, pero todavía siento que ella no sabe cómo sacudir este botín, así que parece un poco cojo intentando lo que sea",0,tristeza
"Sentí tanta resonancia con tus palabras, me siento tan avergonzado que mis sentimientos parecen haber mejorado",0,tristeza
Le estaba diciendo a Obbie anoche que me siento como un cristiano terrible.,0,tristeza
Me he sentido generalmente desanimado por mi puntaje de Tots continuamente desplegado a pesar del hecho de que mis estadísticas están mejorando tanto.,0,tristeza
Me siento menos estresado conduciendo una ruta dura que ser el pasajero,0,tristeza
Me sentía bastante satisfecho de que mi hija adolescente y yo éramos amigos de Facebook,1,alegria
"Realmente me siento perturbado por todo este caos, ya que he estado en este valle del Vale dos veces y conozco personalmente todas las realidades de tierra.",0,tristeza
Siento pero angustiado es suficiente,4,miedo
Llamo a alguien a quien siento que necesito hablar al menos unos minutos para no ser grosero,3,ira
Me siento más creativo ahora y puedo pensar un poco fuera de la caja y voy a intentar un plan de alimentación más aventurero esta semana,1,alegria
"Nunca antes he sido la madre de una adolescente, pero estoy seguro de que he sido uno y este pequeño episodio me habría dejado sentir feo, horrible y humillado.",0,tristeza
"Me imagino que vas a salir de eso sintiéndome un poco celoso, no puedes",3,ira
Creo que solo notar esto en mí que soy más propenso a sentirme celoso en este momento me está ayudando a aparecer con un poco más de intencionalidad que en otras ocasiones de mi vida.,3,ira
Estoy cursando enérgicamente mis objetivos o me siento agitado y no puedo quedarme quietos,3,ira
"Me siento negligente y, mientras estaba en su recepción, le pasé el brazo mientras caminaba y ella me sacó de regreso y dijo a dónde ibas mucho más importante que esas personas, pero estaba drogada y llena de champán y solo podía decirle que era hermosa y que parecía agradable",0,tristeza
Estoy harto de ser dependiente incluso parcialmente de alguien que me hace sentir tan desagradable,0,tristeza
"No puedo decidir si ir con bajos colgados o bajos, no dude en dejar una preferencia en los comentarios y consciente de que ahora he pasado de la muerte a embalsamamiento",1,alegria
Entonces me pregunto si la chica quiere casarse conmigo y contemplar esa sensación un poco desalentada,0,tristeza
Siempre me siento tan poco importante que siempre me pregunto si la gente recuerda mi cumpleaños,0,tristeza
"Me siento indeciso acerca de Baker, aunque mi habitación es el doble más pequeño, todavía parece grande, pero odio lo ruidosos que son los chicos del pasillo",4,miedo
"Podría haber seguido adelante, pero me di cuenta de que se sentía realmente derrotada y necesitaba un amigo",0,tristeza
Todavía siento un ansia de comida dulce,1,alegria
Me siento sombrío o tengo fiebre de cabina realmente mala,0,tristeza
"No sentí que estaba siendo perra en ese momento, pero al retrospectar, ¿por qué no pensaba que estaba tratando de sacudirlo?",3,ira
"Debería irme a dormir, pero me siento reacio a dejarlo ir el día",4,miedo
Siento a mi Padre en el cielo y a tu mamá por tu dulce vida,2,amor
Siento que soy una persona horrible y a veces que ni siquiera soy una buena madre por el simple hecho que sucedió y no sé qué hacer,0,tristeza
Le estaba contando cómo me sentía un poco nostálgico,0,tristeza
Fui a ver mi PCM en la publicación para una cita de seguimiento y me fui sintiéndome esperanzador y optimista.,1,alegria
Puedo asegurarle que hay algunos en nuestro medio que se sienten bastante inoportunos que no han sabido lo que es ser amado,0,tristeza
"Me siento más pacífico a pesar de que no creo que sea muy visible, pero he estado tratando de dar menos importancia a las cosas que generalmente me molestan como problemas de organización en mi escuela, por ejemplo y me concentraran más en tratar de ser feliz y contento con cosas",1,alegria
