text,label,emotion
Me siento como una hija adolescente sin corazón y sin sentimientos. Sé que no tengo esta palabra.,3,ira
Había empezado a sentirme aprensivo cuando espesas nubes de lluvia negras irrumpieron en el cielo sobre la ciudad.,4,miedo
Realmente espero que te guste mi tarjeta y te sientas inspirado para hacer tarjetas navideñas y un href http papermakeupstamps.,1,alegria
"Me siento impactado por sus palabras muy puras, muy propias.",5,sorpresa
"Conseguí kilómetros de una sola vez, una vez me sentí muy agotado después, pero sobreviví.",0,tristeza
me siento tan orgulloso,1,alegria
De repente me siento insultado mientras escribo esto.,3,ira
Siempre les digo que usen lo que los haga sentir lindos.,1,alegria
Siento la amorosa presencia de mis padres a diario a pesar de que ambos han estado físicamente muertos durante casi dos décadas.,2,amor
Ya me siento estresado sin intentar solucionarlo.,0,tristeza
solo me siento enojado,3,ira
Lo siento por los nativos que me recibieron a mí y a otros con los brazos y el corazón abiertos en aquel entonces y me pregunto cómo se las arreglan.,1,alegria
Soy simplemente un hombre que se sentirá humillado cada vez que me intimides.,0,tristeza
"Me encantan los museos de allí y, aunque amo el arte, me siento muy tonto al no conocer todas estas pinturas.",0,tristeza
Siento más una sensación de anhelo que de pérdida.,2,amor
Me siento tan insultado por una mujer.,3,ira
Me di cuenta de lo harto que estaba de trabajar y sentirme y estar solo.,0,tristeza
"Amo mi trabajo y sé que las cirugías que me hacen son emergencias. Siempre me siento resentido, especialmente cuando es de mañana y estaba durmiendo.",3,ira
Siento que la comida fue increíblemente placentera para ambos.,1,alegria
Sugiero que es la belleza de las joyas en sí lo que te hará sentir hermosa.,1,alegria
Siento que estoy decidido a recuperar la rutina que una vez tuve y de la que estaba tan orgulloso,1,alegria
"No sé cómo funciona, pero pedir ayuda divina ciertamente nos hace sentir más agraciados incluso cuando nuestra situación sigue siendo la misma.",1,alegria
Siento que cada día me vuelvo menos inteligente,1,alegria
Siento que simplemente se sienten culpables por tratarme mal y realmente no quiero volver porque de todos modos no entraré en la liga debido a mi incapacidad para realizar todas las prácticas y horas de servicio a pesar de ser un muy buen patinador y tener una buena actitud hacia,0,tristeza
Lo terminé sintiéndome increíble,1,alegria
"Sé que esta dama es una verdadera atleta, pero esta mañana no estoy pensando en sus habilidades atléticas. Siento que estoy muy contenta de que sean Jonti y ella quienes estén haciendo este largo evento y no yo.",1,alegria
Habría salido de ese examen sintiéndome humillado y reevaluando todo lo que sé sobre mí mismo.,0,tristeza
me siento un poco deprimido,0,tristeza
Siento que estoy haciendo todo el esfuerzo y ya no puedo molestarme más con eso.,3,ira
me siento como una mierda por ser desagradecido,0,tristeza
Entré en ese sentimiento más que un poco asustado ya que mi entrenamiento de carrera hasta la fecha había sido casi inexistente.,4,miedo
"Tengo talones de boletos que se remontan hasta atrás y de vez en cuando, cuando me siento un poco sentimental, abro la caja y reviso los talones de mis boletos para que puedan recordarme todos los buenos momentos que he tenido en los estadios de todo el país.",0,tristeza
los siento y me encanta,2,amor
"Admito que es imperdonable hacerte sentir un poco travieso, bestial, diablos, incluso macho.",2,amor
En serio siento que cada día me estoy volviendo más y más aburrido.,0,tristeza
Me duele y siento sospechas y definitivamente me enojo.,4,miedo
Odio quejarme todo el tiempo pero da mucho miedo sentirme tan solo,0,tristeza
"Recibí tomas desde tantos ángulos posibles como pude, sintiéndome como un turista imbécil pero decidiendo que no me importaba.",0,tristeza
"Me siento apático y completamente desmotivado para hacer cualquier cosa, pero hornearé pan de almendras y semillas de amapola y prepararé una olla de sopa de pollo con fideos en un esfuerzo por ser menos que inútil hoy.",0,tristeza
Soy historias esta semana y decido no separarme más de los sentimientos que buscas introduciendo un poco de los deliciosos sentimientos que buscas de inmediato.,1,alegria
Soy un desastre manteniendo la casa limpia y aún así me siento nervioso cuando está desordenada.,0,tristeza
"Siento que no llego a las etapas más profundas del sueño que, según dicen, son vitales para dormir bien y funcionar correctamente al día siguiente.",1,alegria
También podría escribir un poco sobre ciencia si me siento particularmente enérgico.,1,alegria
no siento respeto no siento admiración y no siento un tono del todo romántico,2,amor
Me sentía realmente mal tanto física como emocionalmente e incluso me tomó un tiempo darme cuenta de que una sesión de nailart habría sido el regalo positivo adecuado para animarme.,0,tristeza
Siento envidia de mis compañeras de trabajo embarazadas.,3,ira
Recuerdo sentirme conmocionado y algo avergonzado de que el rito de unidad adf en el que fui consagrado tuviera tanto que ver conmigo.,5,sorpresa
Pude ordenar un pensamiento completo y no me sentí tan letárgico.,0,tristeza
Estaba calentando y comencé a sentirme un poco letárgico.,0,tristeza
"Siento que es bastante desafortunado sugerir algo que no sea un mensaje político conservador del tipo ABC, ya que soy alguien que tiene muchos valores en común con los articulados por el partido conservador.",0,tristeza
i doble victoria sobre brown struff volvimos el domingo sintiéndonos muy optimistas y esperando otro día lleno de tenis fantástico,1,alegria
siento que no me han convencido,1,alegria
"Nunca antes había gastado tanto en ningún producto cosmético y me siento tonta por hacerlo, pero me encanta cómo se siente esto en mi piel.",0,tristeza
Lamento saber que el procedimiento de evaluación realizado por atoshealthcare le hizo sentirse humillado y mal representado.,0,tristeza
"Me siento rebelde porque no me gusta especialmente ver comedias románticas, pero tengo la sensación de que puedo ser bastante bueno escribiéndolas.",3,ira
"Me siento tan poco importante en este momento que no valgo el tiempo que la gente pierde conmigo. Traté de ser feliz y no parecer que algo anda mal, pero vuelvo a darme cuenta de que algo anda mal y siento que no valgo nada otra vez.",0,tristeza
No quiero causar una mala impresión a mis nuevos compañeros de trabajo tanto en mi trabajo como en mi laboratorio simplemente porque me siento muy inseguro y agitado todo el tiempo.,4,miedo
Me siento terriblemente impaciente,3,ira
"Además, sugeriría que las personas podrían sentirse más cómodas en sociedades solidarias.",2,amor
"Lo soy, pero de repente me siento ignorado, no amado y olvidado y sé que probablemente esté principalmente en mi cabeza, pero ¿y si no es así?",0,tristeza
Me siento un poco lloroso por este hito y muy feliz.,0,tristeza
me siento jodido,3,ira
"Me mudé a la universidad hoy y siento tanta nostalgia, soledad e inútil y una parte de mí dice: ""joder, vete a casa, consigue un trabajo y arruina la carrera"".",0,tristeza
Podía sentirme a mí mismo poniéndome simplemente espléndido.,1,alegria
Supongo que me siento encantadora y súper cómoda y me siento como una dama.,1,alegria
"Supongo que Yelp no sería un sitio web útil si la gente sólo escribiera críticas positivas, así que me siento un poco aburrido al respecto.",0,tristeza
Yo era parte de la familia y tengo un sentimiento de ser aceptado.,1,alegria
"Me siento feliz de poder morir ahora y, sinceramente, siento que si muriera en los próximos minutos estaría satisfecho con la vida.",1,alegria
digo que me siento odiado,3,ira
No estoy tan bajo como mis temidos niveles más bajos. He estado sintiendo una descarga y una tensión fabulosas en la última semana.,1,alegria
"Puedo sentirme virtuoso en comparación con él, pero realmente no tengo que esforzarme.",1,alegria
Me siento como un seguidor idiota y sin sentido con mentalidad de rebaño cuando camino por la calle con un gran grupo de personas.,0,tristeza
Me pidieron que comentara cómo me siento al recibir este premio y todo lo que dije fue que me da mucha vergüenza estar aquí ahora mismo.,0,tristeza
"No mentiré, estoy un poco preocupado y nervioso y me siento inadecuado para el trabajo, pero haré lo mejor que pueda, eso es todo lo que mi padre celestial quiere de mí.",0,tristeza
Estoy muy emocionado de sentir que estoy de vuelta donde estaba cuando comencé una terapia tan fabulosa.,1,alegria
Reuní energía para sentirme navideño. Recuerdo sentirme un poco enojado por el mal momento de todo.,3,ira
Me siento extrañamente tranquilo por tener todo literalmente en juego con esta votación.,1,alegria
"Quiero decir, hemos sido amigos durante mucho tiempo y estas cosas no son nuevas para mí, pero ahora mismo siento que todo lo que quiero hacer es poner los ojos en blanco ante todo lo que dices y decirte lo desagradable que estás siendo.",3,ira
"Me siento muy incómodo socialmente y no me gusta salir y conocer gente nueva, hacer cosas en grupos y ser aventurero.",0,tristeza
"He intentado dejarlo caer y no pasó nada, lo cual se supone que si algo le pasara a mi teléfono, me sentiría tan jodido.",3,ira
"Siento que todos nosotros en este mundo somos inteligentes solo dependiendo de cómo naciste si naciste para ser errrr no es bueno, pero aun así tendrá algunas cosas buenas que lo tienes, pero no te das cuenta jajaja, no, es bastante aburrido, espero que nadie lo haya leído img sr",1,alegria
Realmente no siento su presencia pero estoy ansioso por escuchar noticias sobre él.,1,alegria
Me entristeció ver la desaparición de estos porque siento que en la mayoría de los aspectos son muy superiores al DVD.,1,alegria
Me siento terriblemente rencoroso ahora mismo.,3,ira
Evito las canciones que hablan sobre cómo me siento hacia Dios o que tal vez incluso hablen sobre mi fiel respuesta hacia Dios.,1,alegria
"Siento la difícil situación de estos perros, así que es maravilloso encontrar un veterinario turco que realmente se preocupe.",2,amor
Nunca tengo que sentir plenamente ninguna emoción desagradable.,0,tristeza
"Me siento bastante cómodo haciendo presentaciones frente a profesores y estudiantes. Soy un artista, así que es algo así como la mayoría de mis experiencias en la escuela primaria fueron difíciles a la hora de presentar porque no me gustaba o se burlaban de mí.",1,alegria
no me he sentido muy sociable,1,alegria
"Estoy estancado por los sentimientos de no ser amado, solo termina haciéndome sentir digno del amor que está siendo derramado sobre mí, ¿cómo puedo sentir el amor y la alegría si en lo más profundo de mí me siento indigno?",0,tristeza
Siento que es un giro extraño de los acontecimientos que se ve empañado un poco por una prosa un poco extraña.,5,sorpresa
Me siento codicioso con mis pensamientos y es un alivio dejarlos persistir,3,ira
siento que no soy muy inteligente,1,alegria
Entendí la historia y de hecho comenzó a adquirir una sensación y una forma que me gustaban.,2,amor
Tuve una repentina sensación de oportunidad perdida. Podría haber preguntado cómo iba la velada.,0,tristeza
"Sé que llegará la próxima semana y me sentaré en él, lo disfrutaré, lo amaré, lo odio y sentiré el dolor.",0,tristeza
"Lo siento, esto aparentemente ofende a muchas otras mujeres porque son las únicas mujeres que sienten la necesidad de decir algo grosero, pero lo voy a hacer de todos modos.",3,ira
pregunté sintiéndome indignada,3,ira
Me siento muy agitado durante el discurso.,3,ira
"Me siento apático, no puedo hacer nada.",0,tristeza
Llego a la mañana y luego llego a la tarde y luego cuando llego a la noche es cuando me siento triunfante y derrotado.,1,alegria
Me despierto siempre sintiéndome ansioso sin saber por qué.,4,miedo
"Siento que nuestra relación gira en torno al sexo y cuando lo hacemos, él quiere que sea realmente aventurero, probar cosas nuevas, usar juguetes, etc., y simplemente le resulta agotador intentar seguir el ritmo.",1,alegria
sólo siento un vago arrepentimiento,0,tristeza
Me siento entretenido solo cuando llegamos al parque.,1,alegria
Admito que me siento un poco desilusionado aquí.,0,tristeza
Lo que siento por los policías es desafortunado y triste.,0,tristeza
He perdido el contacto con las cosas que me apasionan. Me estoy volviendo menos espontáneo. Vivo según listas. Urgh.,1,alegria
siento que no estoy solo,0,tristeza
Me siento agobiado por un href http scratcheverything,0,tristeza
Me sentía bastante deprimido y a pesar de ser el verano más lluvioso que puedo recordar.,0,tristeza
Simplemente llevo ese sentimiento de que las cosas son realmente ricas.,1,alegria
Lo que siento y sigue llamando mi atención es el sentimiento del amor del amado que brota de mí y a través de mí y toca a aquellos con los que me encuentro de una manera palpablemente fuerte.,2,amor
"Me siento cachonda y decido hacer una mamada larga, húmeda y descuidada con dos cabezales.",2,amor
"Siento que lo que realmente necesito es una afirmación, por pequeña que sea.",3,ira
me siento bienvenido y amado,1,alegria
Pensé que a mis compañeros les faltaban unos meses o un año para votar y se sentían desesperados mientras veían las noticias y con cada clic del botón de actualización anoche.,0,tristeza
Me siento un poco hostil hacia mi ex hoy,3,ira
Me siento un poco desalmado ahora,3,ira
Me siento revitalizado y animado y un poco más plenamente yo mismo.,1,alegria
Siento que he ido a por todas,0,tristeza
"Me disculpo de antemano, me siento algo enojado y estresado y lo siguiente va a tener que salir a la luz.",3,ira
"Salgo del estudio sintiéndome exhausto, empapado de sudor y con una sorprendente claridad de concentración y tranquilidad interior.",0,tristeza
"Puedo imaginar cómo sería mi vida diaria sin apenas una posesión material a mi nombre y se siente muy pacífica, pero probablemente no eliminaré todo, entonces, ¿cómo puedo encontrar el equilibrio adecuado?",1,alegria
me siento un poco perdido hoy,0,tristeza
Siento que son codiciosos y hambrientos de dinero.,3,ira
No puedo imaginar que sea una tendencia recién desarrollada y darme cuenta de que me he hecho las cosas mucho más difíciles a lo largo de los años me hace sentir enojado conmigo mismo.,3,ira
Me siento un poco triunfante por eso.,1,alegria
Siento que npr brinda un servicio valioso,1,alegria
Honestamente esperaba que un día te despertaras sintiéndote terrible llorando sangre como sea.,0,tristeza
Tengo miedo porque no conozco a los estudiantes ni a los profesores.,4,miedo
"He estado pensando en ello porque recientemente ha habido momentos en los que me he sentido abrumado por la gratitud hasta el punto de las lágrimas y otras veces estoy pensando en ello porque me siento increíblemente desagradecido, tal vez también hasta el punto de las lágrimas y",0,tristeza
Había aguantado apenas veinticuatro horas antes de sentirme agotado y angustiado.,4,miedo
Siento que parpadeé y me lo perdí,0,tristeza
aunque no me sentí insultado,3,ira
"Me siento melancólico, triste, deprimido, vale, incluso enojado, porque este es mi segundo año sin mis hijas mayor y menor. Klysta falleció hace días. Andrea decidió no estar con su familia.",0,tristeza
Me siento demasiado mal para poner una cara feliz por la noche.,0,tristeza
No estoy muy seguro de lo que siento por Alec. O es inocente como dice o es un muy buen mentiroso.,1,alegria
Me sentía de mal humor y el anciano mencionó que la terapia de compras es genial.,3,ira
Me siento privilegiado de llamarlos mis primos.,1,alegria
Reconozco que el miedo que siento no proviene del Señor y no proviene de un lugar donde confiamos y esperamos solo en el Señor.,1,alegria
Me siento tan horrible cuando no estoy logrando algo.,0,tristeza
"Cuanto más me entero de ello, más culpable me siento por no ser tan fiel como lo son estos tipos.",2,amor
"También me siento un poco travieso por hacerlo todo público, pero luego recordé cuando me hicieron sentir como una mierda y me quitaron la confianza.",2,amor
"Me encanta la combinación de aroma de lavanda y naranja, pero siéntete libre de sustituirla por cualquier otro aceite aromático o aceite esencial que desees.",1,alegria
"Me siento eufórico revivido y, sobre todo, desde el fondo de mi corazón, verdaderamente agradecido",1,alegria
Me siento inmensamente bendecida por haber sido elegida para ser la mamá de Little Joeys.,2,amor
me siento un poco deprimido,0,tristeza
"No estoy trabajando, puedo soportarlo, pero en días como hoy, cuando lo hago, me siento fatal.",0,tristeza
Me siento aburrido muchas veces dolor de cabeza muchas veces insomnio,0,tristeza
Siento que debería llenar el espacio en blanco,0,tristeza
Empiezo a sentir remordimiento por no ser más desinteresado y no difundir el evangelio.,0,tristeza
"Estaba tan traumatizado por la pestilencia que me sentía bastante delicado y no podía cocinar, así que tuvimos que comprar alimentos preparados caros y poco saludables en el supermercado para evitar morir de hambre.",2,amor
Tengo que intentar adaptarme para no exagerar y sentirme un poco inútil y frustrado con las limitaciones físicas.,0,tristeza
Lo estoy arruinando con mi patrón de querer anhelar adicción a la atención y el especialismo mi forma de sentirme amado por otro,2,amor
Siento que tenemos mucho que agradecer,1,alegria
"Me concentré en el olor, comencé a sentirlo y supe que era el aroma nostálgico de la casa de mi abuela en Bhubaneswar, Orissa.",2,amor
Me bajo frente al hotel y siento las miradas apreciativas de los botones.,1,alegria
Siempre me siento un poco más preocupado al final de los días porque a menudo deseo alcanzar mi objetivo de ventas personal en la oficina.,0,tristeza
"Me siento así, pero sí, tengo problemas para confiar, especialmente en los chicos.",1,alegria
Escucho un viejo tema. Una ola de nostalgia me inunda. Me vuelvo mareado y me siento como un adolescente jubiloso otra vez.,1,alegria
Estoy muy entusiasmada con cosas femeninas como sentirme atesorada y esas cosas.,2,amor
Puedo admitir que aunque ahora me siento horrible,0,tristeza
Después me sentí molesto por mucho tiempo.,3,ira
me siento tranquilo y contento,1,alegria
Me lleno de desesperación cuando siento que mi búsqueda de la belleza no es respetada.,1,alegria
Sentí que pertenecía completamente y ya no me sentía tímido ni asustado.,4,miedo
"Siento que cualquier equipo es bastante peligroso en los playoffs. El ala izquierda de York, Ruslan Fedotenko, dice las notas.",3,ira
"Esta mañana me dolía mucho, pero ahora no mucho.",0,tristeza
Siento que no entendí el punto con este libro y por eso me siento un poco tonto.,0,tristeza
Yo también siempre siento un poco de miedo.,4,miedo
"Me imaginé un par de tubos de cobre atravesándome en alguna parte y aunque me sentí tranquilo cuando contemplé el que fluía hacia afuera, me hizo sentir raro pensar en el otro.",4,miedo
Me siento orgulloso de anunciar que el Dr.,1,alegria
"Me siento agraviado por ciertas personas y mi instinto fue enojarme con ellos y dejar de hablarles, pero creo que dos errores no hacen un bien.",3,ira
"Puedo ofrecérselo legítimamente a cualquiera en el programa de alguna manera, creo que no estarían muy impresionados con las aventuras de Adrasteius y Eulalias, aunque afirmo que son increíblemente fantásticos.",5,sorpresa
Me siento tan afortunado de saber que somos una minoría.,1,alegria
"Me sentía bastante malhumorado por eso, pero cuando llamé al encargado de la puerta del garaje esta mañana me dijo que su programador no estaba porque su esposo tuvo un ataque cardíaco masivo durante el fin de semana. Él está bien, así que no podía darme una hora en la que el rep",3,ira
Últimamente he estado tomando mucho xanax y mezclando medicamentos para sentirme lo suficientemente tranquilo como para lidiar con el mundo.,1,alegria
Estoy en un lugar ahora mismo donde me siento seguro y en paz.,1,alegria
"Quizás esté comprando cosas allí, pero siento que la ropa es demasiado informal.",1,alegria
Quiero compartirles sobre una organización maravillosa que me apasiona muchísimo.,2,amor
"Empecé a pensar en todas las veces que la gente era idiota y no había nada que pudiera hacer excepto ir a casa, escribir quejas airadas e insatisfactorias en la esfera de Internet y, en general, sentirme impotente, marginado e ignorado por la sociedad.",0,tristeza
"Lo estoy, si vuelvo al albergue para tomar un descanso, me siento ansioso por volver a salir y ver más y más, asimilarlo todo.",4,miedo
No puedo escapar de las lágrimas de tristeza y del verdadero dolor que siento por la pérdida de mi dulce amiga y hermana.,2,amor
Tengo que informar y de repente tu autor se siente tímido por sus diatribas maníacas.,4,miedo
Normalmente empiezo a sentirme ansioso,4,miedo
Yo si te sientes valiente,1,alegria
Me había sentido muy satisfecho por no haberme dado cuenta de lo que había estado pasando por ahí.,1,alegria
Siento que siempre me golpea alguna clase de gente malvada,0,tristeza
Finalmente lo hago bien. Me siento felizmente satisfecho y aliviado de que un trabajo esté hecho.,1,alegria
Volví a ello porque me sentía muy mal,0,tristeza
Estaba sano entonces este resfriado leve pero molesto y ahora un nuevo resfriado que me hizo sentir muy mal por el día anterior.,0,tristeza
siento la calma,1,alegria
Me siento tan agraviado y triste que ni siquiera puedo tener el espacio que quiero.,3,ira
me siento un poco codicioso,3,ira
me siento vigorizado y alegre,1,alegria
Me siento tan Sally Field como estos días sorprendida por todo el amor y siempre con una mata de pelo castaño encima de mi cabeza.,5,sorpresa
Me quedo dormido estos días sintiendo que el día ha valido la pena.,1,alegria
"Me siento tan tonto y molesto y, en general, a veces no me gustan.",0,tristeza
Me he sentido inquieto últimamente,4,miedo
"Me esfuerzo mucho para ayudarlos a ver la alegría en la vida. Siempre siento que puedo ayudar a estas personas dañadas y vacías y cada vez que fallo tengo que aceptarlo como su fracaso, no como el mío, y me cuesta mucho hacerlo.",0,tristeza
Veo cualquier cosa que me haga sentir miedo o desconfianza hacia él.,4,miedo
Sólo puedo recordar que cuando me siento desagradecido sería genial.,0,tristeza
"Miro su dulce carita llorando por su mamá, solo quiere que lo abrace y lo ame y me siento terriblemente mal por estar frustrada con él.",0,tristeza
El otro día estaba de compras con una amiga y ella me preguntó cómo me sentía con la publicación del libro y le dije que estaba aterrorizada y ella me preguntó por qué.,4,miedo
No lo tomé a la ligera. Sé que las palabras duras pueden dejar a algunas personas sintiéndose absolutamente devastadas.,0,tristeza
"Lo entiendo, pero es tan agradable no sentirte como el raro.",4,miedo
"Soy una persona muy reservada y, aunque no entraré en nada demasiado personal, me siento ansioso al escribir esto.",4,miedo
No me sentí bienvenido cuando entré por primera vez. Morris rápidamente cambió eso y me fui sintiéndome muy feliz.,1,alegria
Siento que es importante dar mi opinión sobre los acontecimientos que tuvieron lugar en el sínodo general la semana pasada.,1,alegria
"Me siento devastado de que esto haya ocurrido, pero fue por una buena causa. Ojalá no haya más perros corriendo por ahí actuando así para que ellos tampoco sean derribados.",0,tristeza
me asusto me siento ignorado me siento feliz me vuelvo tonto me ahogo con mis propias palabras pido deseos tengo sueños y todavía quiero creer que cualquier cosa puede pasar en este mundo para una chica común y corriente como yo como tú para una chica común y corriente como yo co,0,tristeza
"Ni siquiera siento nada de eso, es solo que los estudiantes son apasionados y trabajadores en su propio proyecto personal.",1,alegria
Me siento perfecto contigo comentarios img src http sadlovequotesforhim,1,alegria
Siento que estoy reaccionando demasiado al sentirme tan triste por todo esto.,0,tristeza
No me siento insatisfecho porque no tengo cosas. Creo que estoy insatisfecho porque no hay muchos cambios en mí y todavía me siento mal a veces.,3,ira
Juro que tenía sentimientos por ese osito. Estaba muy convencida de eso y tuve mucho cuidado de hacerlo sentir siempre especial y más amado que cualquiera de mis otros juguetes y ositos.,1,alegria
Siento que estoy tan distraído con cosas tontas como Twitter que puedo pasar una tarde entera con los niños y no escuchar nada de lo que dicen.,3,ira
"Dejé de desafiarlo y siempre lo hice sentir más que superior a mí, como por arte de magia, toda la pelea se detuvo.",1,alegria
"Pienso en el hecho de que cuando salía del hospital Jordan sintiéndome triunfante por haber completado mi última radiación, se desarrolló una historia de terror a dos estados de distancia.",1,alegria
"No me siento exactamente emocionado al pararme frente a un espejo, si sabes a qué me refiero.",1,alegria
No siento mucho apoyo al equipo de fútbol.,2,amor
Nunca en mi vida nadie me había hecho sentir tan insignificante como tú.,0,tristeza
No me siento tan talentoso para impactar cómo terminan las cosas en este momento.,1,alegria
Me sentí muy bien cuando los compañeros de trabajo de mi esposa le mostraron el diseño en Pinterest y ella dijo que mi esposo era el diseñador.,1,alegria
Solo quiero compartir y siento que no es socialmente aceptable hacerlo en este momento.,1,alegria
"Creo que es fácil sentir miedo cuando uno considera las armas nucleares, el clima, las protestas, los disturbios, las reacciones de la policía, las respuestas de los gobiernos o las leyes que se aprueban.",4,miedo
No voy a mentir me siento un poco insultado,3,ira
"Me siento muy mal cuando leo las publicaciones emocionales de alguien, especialmente cuando estoy teniendo la mía.",0,tristeza
Yo también siento más pasión por las cosas.,1,alegria
Me siento muy travieso y malvado hoy,2,amor
"Termino sintiéndome tan desagradable que voy a una habitación libre que se usa como armario para abrigos, tomo el xanax que había estado guardando todo el tiempo y me desmayo",0,tristeza
Lo siento y se beneficia de un presupuesto generoso para decorados exóticos y magníficas pinturas mate.,2,amor
Me siento un poco sentimental porque recuerdo claramente que cuando era niño celebraba el cumpleaños de mis padres y parecían tan,0,tristeza
Camino por la granja siempre me siento tan tranquilo que termino sonriendo ante la pura belleza y rectitud de todo,1,alegria
"Dejé de escribir porque la gente dejó de fijarme en mí. Me sentí ignorado. Entonces, ¿por qué escribir? Pero ahora siento que escribo para mí y no para la gente. ¿Por qué debería querer llamar la atención?",0,tristeza
Combino arte de comida con yogur helado y muchas más instantáneas que me hacen sentir muy miserable con mi vida mientras todavía estaba atrapado en la oficina.,0,tristeza
Creo que este comando es útil para comprobar el espacio libre en el archivo de registro de todas las bases de datos en el futuro.,1,alegria
"Me han caído lágrimas de pequeña estrella de cine, pero eso no alivia la forma en que me siento.",1,alegria
"Siento que, como profesional creativo, necesitas tener esa salida creativa sin presiones para volver a inspirarte.",1,alegria
"Me siento muy mal por eso, pero él tiene que saber que no estoy mintiendo sobre lo que hace el niño a veces si se rebaja a preocuparse por sí mismo.",0,tristeza
"Sé que tengo una audiencia internacional, pero incluso ahora me siento gratamente sorprendido de poder llegar a ciertas partes del mundo.",5,sorpresa
Me siento inseguro acerca de sus motivos y siento un desequilibrio en nuestro compromiso con el proceso de consejería para la reconciliación.,4,miedo
Siento que él era miserable porque soy feliz,0,tristeza
Mencioné anteriormente que solo han pasado más de dos meses. Tengo la esperanza de que si tengo pensamientos más positivos podría perdonarla.,1,alegria
No puedo dejar de lado ese triste sentimiento de que quiero ser aceptado aquí en este primer hogar mío.,2,amor
No aceptaría su amor plenamente sintiéndome dañado.,0,tristeza
Siento que es vital que el artista tenga pasión por lo que hace.,1,alegria
"Vivo según la definición número dos, que es que ya he tenido problemas para participar en la noche, así que ahora siento que la razón por la que hice esto no se logró y ahora no tengo éxito.",0,tristeza
Le estaba contando que sentía un poco de nostalgia.,0,tristeza
"Vine a revisar, sin embargo, no estoy del todo seguro de qué es lo que me hace sentir algo insatisfecho y un poco molesto porque no sucedió más.",3,ira
"Creo que quiero ir a una reunión de AA sólo para escuchar las historias, pero me parece de mala educación.",3,ira
iba a ser amado me hizo sentir que una mujer como yo podía ser valiosa que tenía una oportunidad de que había más ahí fuera y me dijo que podía superarlo era una curita perezosa en la que no tenía que mejorar mi carácter solo podía esperar,1,alegria
Siento que haber leído Ulises es un club de gente realmente inteligente y divertida y quiero unirme a ese club.,1,alegria
Salí de allí sintiéndome muy abusada,0,tristeza
Me siento mejor,1,alegria
"He tenido la urgencia de escribirte y contarte cómo me hacen sentir los archivos, pero he sentido dudas por miedo a dónde me llevarán.",4,miedo
Ahora siento que este pequeño se mueve mucho y constantemente me sorprenden sus pequeñas patadas.,5,sorpresa
"Estoy harto de depender, aunque sea parcialmente, de alguien que me hace sentir tan desagradable.",0,tristeza
No me sentí insultado por su idiotez. Me sentí sumamente aburrido y de hecho terminé avanzando rápidamente a través de algunas escenas.,3,ira
Ya siento que estoy siendo menos productivo.,1,alegria
"Dije que ese temor aparece de vez en cuando, pero en su mayor parte estoy demasiado ocupado sintiéndome deprimido o eufórico o una mezcla horrible de los dos para notarlo.",0,tristeza
"Estoy tan festivo, esto se siente tan delicioso, ¡qué gran noche!",1,alegria
Me siento bastante en blanco ahora mismo y eso es bueno.,0,tristeza
Siento un cambio en mí para ser más positivo,1,alegria
puedo sentir el viento frio,3,ira
"Siento que ha sido un excelente capitán y ha jugado muy bien para nosotros, dijo Taylor.",1,alegria
"Estoy acostumbrado a estar despierto hasta altas horas de la madrugada después del cambio, así que cualquiera que se sienta sociable, llámame o pasa por aquí.",1,alegria
"Normalmente lo asocio con un entrenamiento duro, moverme de un lado a otro en la cama se ha convertido en un mayor esfuerzo. Mi sueño es bastante interrumpido e incómodo en general, aunque mucho mejor con la ayuda de un Benadryl y hay momentos en los que siento que nunca podría v",1,alegria
"No soy fuerte y me siento asustado, solo, perdido y confundido.",4,miedo
Una vez fui atrapado por matones de entre,4,miedo
"Todavía sé que, independientemente de cómo me siento, esto de Jesús es real y él ha sacudido mi cosmos durante los últimos años.",4,miedo
Siento que tengo que empezar a tomarlo más en serio pero ya estoy agotado,0,tristeza
Me siento muy privilegiado de haber experimentado todos los lugares encantadores que he podido visitar durante los últimos años.,1,alegria
Comencé a sentirme enamorado de todos en el escenario y de las personas que me rodeaban mientras experimentaba el momento con ellos.,2,amor
Recuerdo sentirme impaciente con el interminable y enrevesado cuento de hadas que se contaba a lo largo del libro.,3,ira
Me siento un poco abrumado aquí,5,sorpresa
"Me encantan los chicos altos, me hacen sentir tan pequeña e inocente, por muy inocente que fuera lo último que fui esa noche.",1,alegria
"Seguí mirando su flor temblorosa sintiendo que era como una flor violenta en una fotografía de lapso de tiempo, una flor temblando con un crecimiento vigoroso mientras aceleraba hacia el cielo parpadeante del sol que anunciaba el final de nuestra relación incluso antes de que hub",3,ira
"Tengo ganas de alejarme de todas las bondades amigables y sabrosas que parecen abundar en Santa Cruz, incluido el ambiente invisible de humo de marihuana que siempre me vuelve tan perezoso. Lo juro, cuando visito la tranquila ciudad, una visita a la universidad de la Universidad ",1,alegria
"Llegué a casa todavía sintiéndome aturdida y necesitando descanso. Recibí una llamada de una querida prima anciana, Marie, para decirme que había llamado a una ambulancia y que iría al hospital.",5,sorpresa
"Estoy seguro de que muchos más se sentirían preocupados por las cosas que me afectan, pero prefieren encontrar consuelo y consuelo en justificarlas, razonando que no tiene sentido preocuparse por ellas y, por lo tanto, aceptarlas efectivamente.",0,tristeza
En realidad me sentía un poco decepcionado y deseaba en silencio que todavía no estuvieran pavimentados.,0,tristeza
